['INFO ]2024-04-25 17:28:30,709(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 19:05:03,099(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 19:06:14,466(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 19:06:14,867(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 19:07:01,705(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 19:07:01,777(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 19:07:01,793(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:05:19,430(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:05:45,463(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:05:46,097(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:09:48,103(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:10:03,783(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:10:05,218(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:10:08,248(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:10:08,251(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:10:08,253(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:29:36,023(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:29:59,141(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:29:59,884(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:30:02,909(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:30:02,957(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:30:02,962(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:31:50,811(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:32:36,835(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:32:37,441(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 20:32:46,750(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 20:32:46,750(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 20:32:46,762(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 21:25:53,452(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:25:53,565(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:25:53,714(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:25:53,718(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:29:01,594(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:29:01,691(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:29:01,767(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:29:01,777(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:29:59,605(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:29:59,702(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:29:59,777(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:29:59,785(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:31:03,010(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:32:03,138(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:32:03,307(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 21:32:32,646(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 21:32:32,662(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 21:32:32,680(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 22:09:27,943(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 22:10:15,059(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 22:10:15,176(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-25 22:10:39,321(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-25 22:10:39,327(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-25 22:10:39,331(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:11:24,753(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:14:55,782(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:15:12,038(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:15:12,047(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:15:12,083(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:15:20,979(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:15:28,520(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:15:28,555(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:15:31,455(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:15:31,460(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:15:31,486(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:24:27,600(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:24:43,500(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:24:43,688(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:24:49,831(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:24:50,224(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:46:31,749(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:46:59,031(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:46:59,635(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:47:04,665(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:47:04,665(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:47:04,783(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:47:14,366(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:47:14,374(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:47:14,374(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:50:40,478(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:51:02,383(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:51:04,480(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:51:07,640(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:51:07,696(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:51:07,701(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 09:51:20,865(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 09:51:20,956(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 09:51:21,059(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:30:13,684(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:33:49,647(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:36:06,365(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:36:12,030(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:36:12,033(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:36:12,212(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:36:13,215(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:36:13,247(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:36:13,251(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:36:27,551(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:36:27,582(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:36:35,989(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:36:36,028(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:36:36,114(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:37:19,777(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:37:19,894(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:37:19,901(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:59:31,299(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:59:46,150(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:59:48,093(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 11:59:51,978(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 11:59:51,981(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 11:59:52,056(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:00:08,448(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:00:08,457(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
